dst,size,time
10,52,1524634943642115
10,20,1524634943642138
10,52,1524634943642159
10,52,1524634943642188
10,52,1524634943642212
10,52,1524634943642234
10,52,1524634943642255
10,52,1524634943642275
10,52,1524634943642296
10,52,1524634943642317
10,52,1524634943642338
10,52,1524634943642359
10,52,1524634943642380
10,52,1524634943642401
10,52,1524634943642423
10,52,1524634943642445
10,52,1524634943642467
10,52,1524634943642489
10,52,1524634943642510
10,52,1524634943642532
10,52,1524634943642554
10,52,1524634943642575
10,52,1524634943642597
10,52,1524634943642618
10,52,1524634943642640
10,52,1524634943642662
10,52,1524634943642685
10,52,1524634943642706
10,52,1524634943642728
10,52,1524634943642750
10,52,1524634943642772
10,52,1524634943642794
10,52,1524634943642816
10,52,1524634943642838
10,52,1524634943642860
10,52,1524634943642881
10,52,1524634943642904
10,52,1524634943642926
10,52,1524634943642948
10,52,1524634943642969
10,52,1524634943642991
10,20,1524634943643012
10,52,1524634943643034
10,52,1524634943643056
10,52,1524634943643135
10,52,1524634943643157
10,52,1524634943643179
10,52,1524634943643200
10,52,1524634943643222
10,52,1524634943643243
10,52,1524634943643265
10,52,1524634943643287
10,52,1524634943643309
10,52,1524634943643331
10,52,1524634943643352
10,52,1524634943643374
10,52,1524634943643395
10,52,1524634943643417
10,52,1524634943643438
10,52,1524634943643464
10,52,1524634943643485
10,52,1524634943643506
10,52,1524634943643527
10,52,1524634943643548
10,52,1524634943643569
10,52,1524634943643590
10,52,1524634943643612
10,52,1524634943643634
10,235932,1524634943643714
10,235932,1524634943643874
10,235932,1524634943644014
10,235932,1524634943644154
10,235932,1524634943644296
10,235932,1524634943644433
10,235932,1524634943644589
10,235932,1524634943644762
10,235932,1524634943644995
10,235932,1524634943645227
10,235836,1524634943645496
10,235932,1524634943645694
10,235932,1524634943645856
10,235932,1524634943646467
10,235932,1524634943646656
10,235932,1524634943646873
10,235932,1524634943647112
10,235932,1524634943647323
10,235932,1524634943647609
10,235932,1524634943647995
10,235932,1524634943648257
10,235932,1524634943648649
10,235932,1524634943648850
10,235932,1524634943648998
10,235932,1524634943649155
10,235932,1524634943649336
10,235932,1524634943649484
10,235932,1524634943649642
10,235932,1524634943649803
10,235932,1524634943649942
10,235932,1524634943650088
10,235932,1524634943650297
10,235932,1524634943650485
10,235932,1524634943650725
10,235932,1524634943651283
10,235932,1524634943651453
10,235932,1524634943651869
10,235932,1524634943652137
10,235932,1524634943652428
10,235932,1524634943652649
10,235932,1524634943652745
10,235932,1524634943652816
10,235932,1524634943652922
10,235932,1524634943652995
10,235932,1524634943653069
10,235932,1524634943653140
10,235932,1524634943653221
10,235932,1524634943653288
10,235932,1524634943653353
10,235932,1524634943653421
10,235836,1524634943653492
10,235932,1524634943653566
10,235932,1524634943653632
10,235932,1524634943653727
10,235932,1524634943653930
10,235932,1524634943654443
10,235932,1524634943654607
10,235932,1524634943654679
10,235932,1524634943654754
10,235932,1524634943654824
10,235932,1524634943654896
10,235932,1524634943654962
10,235932,1524634943655025
10,235932,1524634943655093
10,235932,1524634943655160
10,235932,1524634943655229
10,235932,1524634943655300
10,235932,1524634943655369
10,235932,1524634943655433
10,235932,1524634943655504
10,235932,1524634943655584
10,235932,1524634943655655
10,235932,1524634943655745
10,235932,1524634943655856
10,235932,1524634943655962
10,235932,1524634943656019
10,235932,1524634943656135
10,52,1524634943668426
10,52,1524634943668458
10,52,1524634943668481
10,52,1524634943668502
10,52,1524634943668539
10,52,1524634943668791
10,52,1524634943668812
10,52,1524634943668833
10,52,1524634943668854
10,52,1524634943668875
10,20,1524634943668896
10,52,1524634943668986
10,52,1524634943669007
10,52,1524634943669030
10,52,1524634943669052
10,52,1524634943669073
10,52,1524634943669365
10,52,1524634943669386
10,52,1524634943669407
10,52,1524634943669430
10,52,1524634943669460
10,52,1524634943669481
10,52,1524634943669502
10,52,1524634943669527
10,52,1524634943669561
10,52,1524634943669583
10,52,1524634943669603
10,52,1524634943669624
10,52,1524634943669645
10,52,1524634943669666
10,52,1524634943669712
10,52,1524634943669734
10,52,1524634943669755
10,52,1524634943669778
10,52,1524634943669800
10,52,1524634943669822
10,52,1524634943669844
10,52,1524634943669866
10,52,1524634943669887
10,52,1524634943669910
10,52,1524634943669931
10,52,1524634943669952
10,52,1524634943669974
10,52,1524634943669999
10,52,1524634943670022
10,52,1524634943670043
10,52,1524634943670065
10,52,1524634943670087
10,52,1524634943670109
10,52,1524634943670131
10,20,1524634943670152
10,52,1524634943670175
10,52,1524634943670197
10,52,1524634943670219
10,52,1524634943670242
10,52,1524634943670263
10,52,1524634943670285
10,52,1524634943670307
10,52,1524634943670329
10,52,1524634943670350
10,52,1524634943670372
10,52,1524634943670394
10,52,1524634943670415
10,52,1524634943670437
10,52,1524634943670459
10,52,1524634943670481
10,52,1524634943670502
10,52,1524634943670524
10,52,1524634943670547
10,52,1524634943670569
10,52,1524634943670591
10,52,1524634943670613
10,52,1524634943670635
10,52,1524634943670659
10,52,1524634943670680
10,52,1524634943670702
10,52,1524634943670723
10,52,1524634943670758
10,52,1524634943670784
10,52,1524634943670806
10,52,1524634943670828
10,52,1524634943670849
10,52,1524634943670872
10,52,1524634943670895
10,52,1524634943670916
10,52,1524634943670939
10,52,1524634943670961
10,20,1524634943670983
10,52,1524634943671004
10,52,1524634943671026
10,52,1524634943671048
10,52,1524634943671070
10,52,1524634943671092
10,52,1524634943671113
10,52,1524634943671134
10,52,1524634943671157
10,52,1524634943671179
10,52,1524634943671201
10,52,1524634943671223
10,52,1524634943671245
10,52,1524634943671266
10,52,1524634943671289
10,52,1524634943671312
10,52,1524634943671334
10,52,1524634943671356
10,52,1524634943671377
10,52,1524634943671400
10,52,1524634943671429
10,52,1524634943671452
10,52,1524634943671478
10,52,1524634943671500
10,52,1524634943671522
10,52,1524634943671543
10,52,1524634943671571
10,52,1524634943671593
10,52,1524634943671614
10,52,1524634943671635
10,52,1524634943671655
10,52,1524634943671676
10,52,1524634943671697
10,52,1524634943671718
10,52,1524634943671755
10,52,1524634943671776
10,52,1524634943671797
10,52,1524634943671818
10,52,1524634943671840
10,52,1524634943671861
10,20,1524634943671882
10,52,1524634943671904
10,52,1524634943671925
10,52,1524634943671959
10,52,1524634943671980
10,52,1524634943672001
10,52,1524634943672022
10,52,1524634943672044
10,52,1524634943672065
10,52,1524634943672087
10,52,1524634943672108
10,52,1524634943672129
10,52,1524634943672151
10,52,1524634943672172
10,52,1524634943672194
10,52,1524634943672226
10,52,1524634943672246
10,52,1524634943672267
10,52,1524634943672287
10,52,1524634943672308
10,52,1524634943672329
10,52,1524634943672349
10,52,1524634943672370
10,52,1524634943672409
10,52,1524634943672430
10,52,1524634943672450
10,52,1524634943672472
10,104860,1524634943672528
10,104860,1524634943672601
10,104860,1524634943672666
10,104860,1524634943672732
10,104860,1524634943672794
10,104860,1524634943672868
10,104860,1524634943672929
10,104860,1524634943672999
10,104860,1524634943673070
10,104860,1524634943673140
10,104764,1524634943673240
10,104860,1524634943673303
10,104860,1524634943673400
10,104860,1524634943673507
10,104860,1524634943673583
10,104860,1524634943673687
10,104860,1524634943673782
10,104860,1524634943673905
10,104860,1524634943674158
10,104860,1524634943674232
10,104860,1524634943674295
10,104860,1524634943674427
10,104860,1524634943674489
10,104860,1524634943674624
10,104860,1524634943674736
10,104860,1524634943674841
10,104860,1524634943674959
10,104860,1524634943675053
10,104860,1524634943675163
10,104860,1524634943675271
10,104860,1524634943675374
10,104860,1524634943675468
10,104860,1524634943675594
10,104860,1524634943675679
10,104860,1524634943675742
10,104860,1524634943675819
10,104860,1524634943675923
10,104860,1524634943676179
10,104860,1524634943676347
10,104860,1524634943676465
10,104860,1524634943676569
10,104860,1524634943676634
10,104860,1524634943676737
10,104860,1524634943676960
10,104860,1524634943677070
10,104860,1524634943677135
10,104860,1524634943677180
10,104860,1524634943677225
10,104860,1524634943677303
10,104860,1524634943677394
10,104764,1524634943677460
10,104860,1524634943677525
10,104860,1524634943677584
10,104860,1524634943677633
10,104860,1524634943677676
10,104860,1524634943677729
10,104860,1524634943677783
10,104860,1524634943677836
10,104860,1524634943677875
10,104860,1524634943677929
10,104860,1524634943677990
10,104860,1524634943678046
10,104860,1524634943678101
10,104860,1524634943678144
10,104860,1524634943678187
10,104860,1524634943678252
10,104860,1524634943678317
10,104860,1524634943678360
10,104860,1524634943678400
10,104860,1524634943678466
10,104860,1524634943678515
10,104860,1524634943678558
10,104860,1524634943678608
10,104860,1524634943678652
10,104860,1524634943678693
10,104860,1524634943678744
10,104860,1524634943678820
10,208,1524634943684443
10,208,1524634943684501
10,208,1524634943684541
10,208,1524634943684574
10,208,1524634943684670
10,208,1524634943684716
10,208,1524634943684878
10,208,1524634943684900
10,208,1524634943684922
10,208,1524634943684944
10,80,1524634943684966
10,208,1524634943684989
10,208,1524634943685010
10,208,1524634943685033
10,208,1524634943685054
10,208,1524634943685077
10,208,1524634943685099
10,208,1524634943685243
10,208,1524634943685269
10,208,1524634943685290
10,208,1524634943685311
10,208,1524634943685406
10,208,1524634943685428
10,208,1524634943685678
10,208,1524634943685704
10,208,1524634943685728
10,208,1524634943685751
10,208,1524634943685782
10,208,1524634943685815
10,208,1524634943685836
10,208,1524634943685857
10,208,1524634943685878
10,208,1524634943685899
10,208,1524634943685920
10,208,1524634943686198
10,208,1524634943686220
10,208,1524634943686243
10,208,1524634943686265
10,208,1524634943686294
10,208,1524634943686315
10,208,1524634943686337
10,208,1524634943686358
10,208,1524634943686380
10,208,1524634943686402
10,208,1524634943686425
10,208,1524634943686496
10,208,1524634943686517
10,208,1524634943686541
10,208,1524634943686563
10,208,1524634943686585
10,80,1524634943686606
10,208,1524634943686629
10,208,1524634943686651
10,208,1524634943687167
10,208,1524634943687189
10,208,1524634943687211
10,208,1524634943687234
10,208,1524634943687255
10,208,1524634943687277
10,208,1524634943688454
10,208,1524634943688476
10,208,1524634943688497
10,208,1524634943688518
10,208,1524634943688538
10,208,1524634943688559
10,208,1524634943688581
10,208,1524634943688603
10,208,1524634943688625
10,208,1524634943688647
10,208,1524634943688685
10,208,1524634943688707
10,208,1524634943688727
10,208,1524634943688748
10,208,1524634943688769
10,208,1524634943688790
10,208,1524634943688811
10,208,1524634943688917
10,208,1524634943688961
10,208,1524634943688987
10,208,1524634943689011
10,208,1524634943689033
10,208,1524634943689054
10,208,1524634943690482
10,208,1524634943690504
10,208,1524634943690525
10,208,1524634943690548
10,208,1524634943690570
10,80,1524634943690593
10,208,1524634943690615
10,208,1524634943690637
10,208,1524634943690660
10,208,1524634943690682
10,208,1524634943690704
10,208,1524634943690729
10,208,1524634943690750
10,208,1524634943690771
10,208,1524634943690794
10,208,1524634943690816
10,208,1524634943690839
10,208,1524634943690861
10,208,1524634943690883
10,208,1524634943690906
10,208,1524634943690932
10,208,1524634943690955
10,208,1524634943692830
10,208,1524634943692851
10,208,1524634943692872
10,208,1524634943692893
10,208,1524634943692914
10,208,1524634943693556
10,208,1524634943693656
10,208,1524634943693678
10,208,1524634943693700
10,208,1524634943693722
10,208,1524634943693744
10,208,1524634943693766
10,208,1524634943693798
10,208,1524634943693819
10,208,1524634943693839
10,208,1524634943693860
10,208,1524634943693882
10,208,1524634943693903
10,208,1524634943693923
10,208,1524634943693944
10,208,1524634943693966
10,208,1524634943694017
10,208,1524634943694039
10,80,1524634943694061
10,208,1524634943694082
10,208,1524634943694105
10,208,1524634943694126
10,208,1524634943694149
10,208,1524634943694176
10,208,1524634943694198
10,208,1524634943694222
10,208,1524634943694245
10,208,1524634943694268
10,208,1524634943694290
10,208,1524634943694311
10,208,1524634943694334
10,208,1524634943694356
10,208,1524634943694378
10,208,1524634943694399
10,208,1524634943694421
10,208,1524634943694444
10,208,1524634943694465
10,208,1524634943694488
10,208,1524634943694509
10,208,1524634943694531
10,208,1524634943694553
10,208,1524634943694576
10,208,1524634943694597
10,208,1524634943694619
10,208,1524634943694643
10,209716,1524634943694729
10,209716,1524634943694854
10,209716,1524634943694972
10,209716,1524634943695100
10,209716,1524634943695228
10,209716,1524634943695348
10,209716,1524634943695709
10,209716,1524634943695998
10,209716,1524634943696108
10,209716,1524634943696229
10,209684,1524634943696569
10,209716,1524634943696703
10,209716,1524634943696865
10,209716,1524634943697000
10,209716,1524634943697159
10,209716,1524634943697319
10,209716,1524634943697479
10,209716,1524634943697629
10,209716,1524634943697812
10,209716,1524634943697990
10,209716,1524634943698194
10,209716,1524634943698338
10,209716,1524634943698484
10,209716,1524634943698679
10,209716,1524634943698861
10,209716,1524634943699227
10,209716,1524634943699471
10,209716,1524634943699626
10,209716,1524634943699818
10,209716,1524634943700062
10,209716,1524634943700187
10,209716,1524634943700330
10,209716,1524634943700479
10,209716,1524634943700590
10,209716,1524634943700816
10,209716,1524634943700959
10,209716,1524634943701078
10,209716,1524634943701246
10,209716,1524634943701374
10,209716,1524634943701488
10,209716,1524634943701588
10,209716,1524634943701664
10,209716,1524634943701731
10,209716,1524634943701824
10,209716,1524634943701886
10,209716,1524634943701949
10,209716,1524634943702052
10,209716,1524634943702136
10,209716,1524634943702206
10,209716,1524634943702353
10,209684,1524634943702407
10,209716,1524634943702496
10,209716,1524634943702594
10,209716,1524634943702668
10,209716,1524634943702733
10,209716,1524634943702825
10,209716,1524634943702962
10,209716,1524634943703085
10,209716,1524634943703341
10,209716,1524634943703571
10,209716,1524634943703689
10,209716,1524634943703834
10,209716,1524634943703938
10,209716,1524634943704095
10,209716,1524634943704180
10,209716,1524634943704247
10,209716,1524634943704414
10,209716,1524634943704493
10,209716,1524634943705065
10,209716,1524634943705526
10,209716,1524634943705650
